doi,journal,title,publisher,manual_license,manual_status,oag_license,oag_status,license_url,provenance,source
10.1039/c1cc12807h,Chemical Communications,Bromopyridazinedione-mediated protein and peptide bioconjugation,Royal Society of Chemistry,,,free-to-read,,http://pubs.rsc.org/en/Content/ArticleLanding/2011/CC/c1cc12807h,"License decided by scraping the resource at http://pubs.rsc.org/en/Content/ArticleLanding/2011/CC/c1cc12807h and looking for the following license statement: ""<img  class=""list_icon_openaccess"" src=""http://sod-a.rsc-cdn.org/pubs.rsc.org/content/NewImages/open_access_blue.png"" alt=""Open Access"" />"".",wellcome-11-12
10.1039/c1cc11114k,Chemical Communications,Tunable reagents for multi-functional bioconjugation: reversible or permanent chemical modification of proteins and peptides by control of maleimide hydrolysis,Royal Society of Chemistry,,,free-to-read,,http://pubs.rsc.org/en/Content/ArticleLanding/2011/CC/c1cc11114k,"License decided by scraping the resource at http://pubs.rsc.org/en/Content/ArticleLanding/2011/CC/c1cc11114k and looking for the following license statement: ""<img  class=""list_icon_openaccess"" src=""http://sod-a.rsc-cdn.org/pubs.rsc.org/content/NewImages/open_access_blue.png"" alt=""Open Access"" />"".",wellcome-11-12
10.1039/c1cc10745c,Chemical Communications,Chemoenzymatic synthesis of sialooligosaccharides on arrays for studies of cell surface adhesion,Royal Society of Chemistry,,,free-to-read,,http://pubs.rsc.org/en/Content/ArticleLanding/2011/CC/c1cc10745c,"License decided by scraping the resource at http://pubs.rsc.org/en/Content/ArticleLanding/2011/CC/c1cc10745c and looking for the following license statement: ""<img  class=""list_icon_openaccess"" src=""http://sod-a.rsc-cdn.org/pubs.rsc.org/content/NewImages/open_access_blue.png"" alt=""Open Access"" />"".",wellcome-11-12
10.1039/c1sm06063e,Soft Matter,Polymers eith hydro-responsive topography identified using high throughput AFM of an acrylate microarray,Royal Society of Chemistry,,,free-to-read,,http://pubs.rsc.org/en/Content/ArticleLanding/2011/SM/c1sm06063e,"License decided by scraping the resource at http://pubs.rsc.org/en/Content/ArticleLanding/2011/SM/c1sm06063e and looking for the following license statement: ""<img  class=""list_icon_openaccess"" src=""http://sod-a.rsc-cdn.org/pubs.rsc.org/content/NewImages/open_access_blue.png"" alt=""Open Access"" />"".",wellcome-11-12
10.1258/ce.2009.009038,Clinical Ethics,"Consenting Futures:  Professional views on social, clinical and ethical aspects of information feedback to embryo donors in human embryonic stem cell research",Royal Society of Medicine,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1258/ijsa.2010.010291,Int Jnl STD & AIDS,Pneumomediastinum in an HIV-infected patient with cytomegalovirus pneumonitis.,Royal Society of Medicine,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1159/000330913,Journal of Innate Immunity,Innate immune activation in intestinal homeostasis,S Karger AG,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1159/000327982,Molecular Syndromology,Sixteen New Cases Contributing to the Characterization of Patients with Distal 22q11.2 Microduplications,S Karger AG,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1159/000322010,Neurosignals,Long-Range Regulatory Synergy Is Required to Allow Control of the TAC1 Locus by MEK/ERK Signalling in Sensory Neurones,S Karger AG,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1177/1362361312445511,Autism: The International Journal of Research and Practice,The distribution of and relationship between autistic traits and social anxiety in a UK student population,SAGE,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1177/1740774511424766,Clinical Trials,Results of a feasibility RCT for WATCH IT: a programme for obese children and adolescents,Sage,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1177/1754073912445814,Emotion Review,Emotion: the history of a keyword in crisis,Sage,,,cc-nc,,http://emr.sagepub.com/content/4/4/338,"License decided by scraping the resource at http://emr.sagepub.com/content/4/4/338 and looking for the following license statement: ""This article is distributed under the terms of the Creative Commons Attribution-Non Commercial 3.0 License (http://www.creativecommons.org/licenses/by-nc/3.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified"".",wellcome-11-12
10.1177/0952695112456949,History of the Human Sciences,Contested Psychiatric Ontology and Feminist Critique: 'Female Sexual Dysfunction and the DSM',Sage,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1177/0952695112439376,History of the Human Sciences,"Psychical research and the origins of American psychology: Hugo Mnsterberg, William James and Eusapia Palladino",Sage,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1177/0883073812453495,Journal of Child Neurology,Precursors of Executive Function in Infants with Sickle Cell Anemia,Sage,,,cc-nc,,http://jcn.sagepub.com/content/28/10/1197,"License decided by scraping the resource at http://jcn.sagepub.com/content/28/10/1197 and looking for the following license statement: ""This article is distributed under the terms of the Creative Commons Attribution-Non Commercial 3.0 License (http://www.creativecommons.org/licenses/by-nc/3.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified"".",wellcome-11-12
10.1177/1073858411385469,Neuroscientist,Mitochondrial Mutations: Newly discovered players in Neuronal Degeneration,Sage,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
,"Proceedings of the Institution of Mechanical Engineers, Part H, Journal of Engineering in Medicine",The Sensitivity of a Lower Limb Model to Axial Rotation Offsets and Muscle Bounds at the Knee,Sage,,,,,,,wellcome-11-12
10.1177/0956797611399293,Psychological Science,Contextual Illusions Reveal the Limit of Unconscious Visual Processing,Sage,,,cc-by,,http://pss.sagepub.com/content/22/3/399,"License decided by scraping the resource at http://pss.sagepub.com/content/22/3/399 and looking for the following license statement: ""under the terms of the Creative Commons Attribution License"".",wellcome-11-12
10.1177/0956797612441219,Psychological Science,Mapping the invisible hand: A body model of a phantom limb,Sage,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
10.1177/1352458512445944,SAGE,"Paediatric acquired demyelinating syndromes: incidence, clinical and magnetic resonance imaging features",Sage,,,cc-nc,,http://msj.sagepub.com/content/19/1/76,"License decided by scraping the resource at http://msj.sagepub.com/content/19/1/76 and looking for the following license statement: ""This article is distributed under the terms of the Creative Commons Attribution-Non Commercial 3.0 License (http://www.creativecommons.org/licenses/by-nc/3.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified"".",wellcome-11-12
10.1160/th11-07-0504,Thrombosis and Haemostasis,"Diabetes does not influence activation of coagulation, fibrinolysis or anticoagulant pathways in Gram-negative sepsis (melioidosis)",Schattauer,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-11-12
